sid,score_year,score_band
42687,2014,symphonic
42690,2014,symphonic
42691,2014,symphonic
42693,2014,symphonic
42694,2014,symphonic
42696,2014,symphonic
42701,2014,symphonic
42704,2014,symphonic
42709,2014,symphonic
42711,2014,symphonic
42725,2014,symphonic
42727,2014,symphonic
42728,2014,symphonic
42733,2014,symphonic
42736,2014,symphonic
42737,2014,symphonic
42740,2014,symphonic
42743,2014,symphonic
42744,2014,symphonic
42747,2014,symphonic
42751,2014,symphonic
42757,2014,symphonic
42758,2014,symphonic
42759,2014,symphonic
42761,2014,symphonic
42764,2014,symphonic
42777,2014,symphonic
42780,2014,symphonic
42782,2014,symphonic
42784,2014,symphonic
42786,2014,symphonic
42787,2014,symphonic
42788,2014,symphonic
42790,2014,symphonic
42791,2014,symphonic
42793,2014,symphonic
42794,2014,symphonic
42795,2014,symphonic
42796,2014,symphonic
42805,2014,symphonic
42809,2014,symphonic
42811,2014,symphonic
42818,2014,symphonic
42819,2014,symphonic
42822,2014,symphonic
42823,2014,symphonic
42826,2014,symphonic
42827,2014,symphonic
42830,2014,symphonic
42849,2014,symphonic
42850,2014,symphonic
42852,2014,symphonic
42853,2014,symphonic
42854,2014,symphonic
42862,2014,symphonic
42884,2014,symphonic
42885,2014,symphonic
42886,2014,symphonic
42888,2014,symphonic
42901,2014,symphonic
42903,2014,symphonic
42905,2014,symphonic
42940,2014,symphonic
42941,2014,symphonic
42945,2014,symphonic
42955,2014,symphonic
42956,2014,symphonic
42962,2014,symphonic
42964,2014,symphonic
42965,2014,symphonic
42968,2014,symphonic
42970,2014,symphonic
42971,2014,symphonic
42972,2014,symphonic
42973,2014,symphonic
42990,2014,symphonic
42999,2014,symphonic
43004,2014,symphonic
43006,2014,symphonic
43021,2014,symphonic
43024,2014,symphonic
43033,2014,symphonic
43035,2014,symphonic
43036,2014,symphonic
43037,2014,symphonic
43038,2014,symphonic
43043,2014,symphonic
43044,2014,symphonic
43054,2014,symphonic
43061,2014,symphonic
43065,2014,symphonic
43067,2014,symphonic
43070,2014,symphonic
43078,2014,symphonic
43082,2014,symphonic
43086,2014,symphonic
43090,2014,symphonic
43095,2014,symphonic
43096,2014,symphonic
43098,2014,symphonic
43102,2014,symphonic
43104,2014,symphonic
43108,2014,symphonic
43114,2014,symphonic
43119,2014,symphonic
43120,2014,symphonic
43121,2014,symphonic
43124,2014,symphonic
43125,2014,symphonic
43126,2014,symphonic
43131,2014,symphonic
43133,2014,symphonic
43134,2014,symphonic
43135,2014,symphonic
43136,2014,symphonic
43137,2014,symphonic
43138,2014,symphonic
43141,2014,symphonic
43142,2014,symphonic
43143,2014,symphonic
43145,2014,symphonic
43147,2014,symphonic
43148,2014,symphonic
43150,2014,symphonic
43152,2014,symphonic
43153,2014,symphonic
43154,2014,symphonic
43155,2014,symphonic
43158,2014,symphonic
43159,2014,symphonic
43160,2014,symphonic
43161,2014,symphonic
43162,2014,symphonic
43167,2014,symphonic
43169,2014,symphonic
43170,2014,symphonic
43203,2014,symphonic
43213,2014,symphonic
43217,2014,symphonic
43265,2014,symphonic
43268,2014,symphonic
43270,2014,symphonic
43271,2014,symphonic
43273,2014,symphonic
43275,2014,symphonic
43278,2014,symphonic
43280,2014,symphonic
43281,2014,symphonic
43282,2014,symphonic
43287,2014,symphonic
43291,2014,symphonic
43294,2014,symphonic
43296,2014,symphonic
43299,2014,symphonic
43300,2014,symphonic
43302,2014,symphonic
43303,2014,symphonic
43304,2014,symphonic
43308,2014,symphonic
43310,2014,symphonic
43313,2014,symphonic
43314,2014,symphonic
43315,2014,symphonic
43316,2014,symphonic
43319,2014,symphonic
43320,2014,symphonic
43327,2014,symphonic
43328,2014,symphonic
43329,2014,symphonic
43331,2014,symphonic
43332,2014,symphonic
43334,2014,symphonic
43339,2014,symphonic
43345,2014,symphonic
43349,2014,symphonic
43353,2014,symphonic
43354,2014,symphonic
43371,2014,symphonic
43372,2014,symphonic
43373,2014,symphonic
43375,2014,symphonic
43376,2014,symphonic
43378,2014,symphonic
43382,2014,symphonic
43383,2014,symphonic
43384,2014,symphonic
43385,2014,symphonic
43390,2014,symphonic
43391,2014,symphonic
43392,2014,symphonic
43395,2014,symphonic
43398,2014,symphonic
43401,2014,symphonic
43416,2014,symphonic
43417,2014,symphonic
43421,2014,symphonic
43425,2014,symphonic
43434,2014,symphonic
43473,2014,symphonic
43476,2014,symphonic
43486,2014,symphonic
43489,2014,symphonic
43492,2014,symphonic
43501,2014,symphonic
43502,2014,symphonic
43507,2014,symphonic
43510,2014,symphonic
43512,2014,symphonic
43516,2014,symphonic
43517,2014,symphonic
43558,2014,symphonic
43560,2014,symphonic
43561,2014,symphonic
43571,2014,symphonic
43572,2014,symphonic
43590,2014,symphonic
43592,2014,symphonic
43594,2014,symphonic
43610,2014,symphonic
43612,2014,symphonic
43613,2014,symphonic
43616,2014,symphonic
43617,2014,symphonic
43619,2014,symphonic
43620,2014,symphonic
43623,2014,symphonic
43626,2014,symphonic
43628,2014,symphonic
43632,2014,symphonic
43638,2014,symphonic
43639,2014,symphonic
43644,2014,symphonic
43656,2014,symphonic
43663,2014,symphonic
43667,2014,symphonic
43672,2014,symphonic
43675,2014,symphonic
43676,2014,symphonic
43684,2014,symphonic
43690,2014,symphonic
43691,2014,symphonic
43694,2014,symphonic
43698,2014,symphonic
43701,2014,symphonic
43709,2014,symphonic
43711,2014,symphonic
43715,2014,symphonic
43716,2014,symphonic
43718,2014,symphonic
43720,2014,symphonic
43721,2014,symphonic
43722,2014,symphonic
43724,2014,symphonic
43726,2014,symphonic
43727,2014,symphonic
43728,2014,symphonic
43729,2014,symphonic
43730,2014,symphonic
43735,2014,symphonic
43736,2014,symphonic
43737,2014,symphonic
43738,2014,symphonic
43749,2014,symphonic
43773,2014,symphonic
43784,2014,symphonic
43799,2014,symphonic
43803,2014,symphonic
43813,2014,symphonic
43817,2014,symphonic
43822,2014,symphonic
43846,2014,symphonic
43855,2014,symphonic
43857,2014,symphonic
43861,2014,symphonic
43873,2014,symphonic
43874,2014,symphonic
43878,2014,symphonic
43900,2014,symphonic
43934,2014,symphonic
43936,2014,symphonic
43937,2014,symphonic
43946,2014,symphonic
43947,2014,symphonic
43949,2014,symphonic
43963,2014,symphonic
43965,2014,symphonic
43966,2014,symphonic
43967,2014,symphonic
43969,2014,symphonic
43972,2014,symphonic
43973,2014,symphonic
43975,2014,symphonic
43979,2014,symphonic
43981,2014,symphonic
43982,2014,symphonic
43984,2014,symphonic
43985,2014,symphonic
43993,2014,symphonic
44001,2014,symphonic
44002,2014,symphonic
44003,2014,symphonic
44004,2014,symphonic
44005,2014,symphonic
44008,2014,symphonic
44012,2014,symphonic
44014,2014,symphonic
44015,2014,symphonic
44019,2014,symphonic
44020,2014,symphonic
44021,2014,symphonic
44022,2014,symphonic
44023,2014,symphonic
44027,2014,symphonic
44030,2014,symphonic
44031,2014,symphonic
44036,2014,symphonic
44049,2014,symphonic
44084,2014,symphonic
44085,2014,symphonic
44087,2014,symphonic
44094,2014,symphonic
44095,2014,symphonic
44096,2014,symphonic
44124,2014,symphonic
44128,2014,symphonic
44130,2014,symphonic
44131,2014,symphonic
44134,2014,symphonic
44136,2014,symphonic
44137,2014,symphonic
44153,2014,symphonic
44154,2014,symphonic
44156,2014,symphonic
44184,2014,symphonic
44188,2014,symphonic
44189,2014,symphonic
44191,2014,symphonic
44194,2014,symphonic
44198,2014,symphonic
44203,2014,symphonic
44211,2014,symphonic
44213,2014,symphonic
44218,2014,symphonic
44231,2014,symphonic
44236,2014,symphonic
44240,2014,symphonic
44248,2014,symphonic
44251,2014,symphonic
44253,2014,symphonic
44262,2014,symphonic
44288,2014,symphonic
44290,2014,symphonic
44292,2014,symphonic
44293,2014,symphonic
44294,2014,symphonic
44324,2014,symphonic
44336,2014,symphonic
44337,2014,symphonic
44340,2014,symphonic
44359,2014,symphonic
44375,2014,symphonic
44376,2014,symphonic
44377,2014,symphonic
44383,2014,symphonic
44402,2014,symphonic
44403,2014,symphonic
44423,2014,symphonic
44424,2014,symphonic
44425,2014,symphonic
44440,2014,symphonic
44442,2014,symphonic
44446,2014,symphonic
44454,2014,symphonic
44458,2014,symphonic
44459,2014,symphonic
44461,2014,symphonic
44462,2014,symphonic
44468,2014,symphonic
44469,2014,symphonic
44479,2014,symphonic
44481,2014,symphonic
44488,2014,symphonic
44489,2014,symphonic
44494,2014,symphonic
44495,2014,symphonic
44497,2014,symphonic
44500,2014,symphonic
44502,2014,symphonic
44503,2014,symphonic
44504,2014,symphonic
44507,2014,symphonic
44508,2014,symphonic
44509,2014,symphonic
44514,2014,symphonic
44518,2014,symphonic
44519,2014,symphonic
44523,2014,symphonic
44524,2014,symphonic
44528,2014,symphonic
44529,2014,symphonic
44536,2014,symphonic
44540,2014,symphonic
44546,2014,symphonic
44577,2014,symphonic
44581,2014,symphonic
44681,2014,symphonic
44695,2014,symphonic
44696,2014,symphonic
45750,2014,symphonic
45755,2014,symphonic
45758,2014,symphonic
45760,2014,symphonic
45795,2014,symphonic
45796,2014,symphonic
45798,2014,symphonic
45800,2014,symphonic
45801,2014,symphonic
45803,2014,symphonic
45805,2014,symphonic
45806,2014,symphonic
45807,2014,symphonic
45808,2014,symphonic
45817,2014,symphonic
45818,2014,symphonic
45828,2014,symphonic
45830,2014,symphonic
45831,2014,symphonic
45832,2014,symphonic
45836,2014,symphonic
45868,2014,symphonic
45881,2014,symphonic
45882,2014,symphonic
45903,2014,symphonic
45904,2014,symphonic
45905,2014,symphonic
45907,2014,symphonic
45908,2014,symphonic
45919,2014,symphonic
45921,2014,symphonic
45925,2014,symphonic
45927,2014,symphonic
45928,2014,symphonic
45981,2014,symphonic
45983,2014,symphonic
45990,2014,symphonic
45994,2014,symphonic
45995,2014,symphonic
45996,2014,symphonic
45998,2014,symphonic
46002,2014,symphonic
46006,2014,symphonic
46010,2014,symphonic
46013,2014,symphonic
46014,2014,symphonic
46015,2014,symphonic
46016,2014,symphonic
46017,2014,symphonic
46020,2014,symphonic
46021,2014,symphonic
46022,2014,symphonic
46025,2014,symphonic
46029,2014,symphonic
46038,2014,symphonic
46039,2014,symphonic
46043,2014,symphonic
46056,2014,symphonic
46058,2014,symphonic
46060,2014,symphonic
46061,2014,symphonic
46098,2014,symphonic
46119,2014,symphonic
46247,2014,symphonic
46252,2014,symphonic
46253,2014,symphonic
46255,2014,symphonic
46256,2014,symphonic
46259,2014,symphonic
46273,2014,symphonic
46305,2014,symphonic
46306,2014,symphonic
46310,2014,symphonic
46312,2014,symphonic
46330,2014,symphonic
46338,2014,symphonic
46339,2014,symphonic
46365,2014,symphonic
46366,2014,symphonic
46367,2014,symphonic
46385,2014,symphonic
46386,2014,symphonic
46387,2014,symphonic
46401,2014,symphonic
46402,2014,symphonic
46470,2014,symphonic
46498,2014,symphonic
46501,2014,symphonic
46502,2014,symphonic
46504,2014,symphonic
46564,2014,symphonic
46569,2014,symphonic
46571,2014,symphonic
46613,2014,symphonic
46624,2014,symphonic
46625,2014,symphonic
46626,2014,symphonic
46628,2014,symphonic
46630,2014,symphonic
46631,2014,symphonic
46632,2014,symphonic
46635,2014,symphonic
46636,2014,symphonic
46637,2014,symphonic
46639,2014,symphonic
46641,2014,symphonic
46642,2014,symphonic
46648,2014,symphonic
46649,2014,symphonic
46653,2014,symphonic
46654,2014,symphonic
46655,2014,symphonic
46660,2014,symphonic
46661,2014,symphonic
46664,2014,symphonic
46670,2014,symphonic
46671,2014,symphonic
46678,2014,symphonic
46683,2014,symphonic
46684,2014,symphonic
46686,2014,symphonic
46704,2014,symphonic
46705,2014,symphonic
46709,2014,symphonic
46710,2014,symphonic
46719,2014,symphonic
46721,2014,symphonic
46734,2014,symphonic
46738,2014,symphonic
46747,2014,symphonic
46748,2014,symphonic
46752,2014,symphonic
46758,2014,symphonic
46768,2014,symphonic
46792,2014,symphonic
46815,2014,symphonic
46819,2014,symphonic
46828,2014,symphonic
46831,2014,symphonic
46836,2014,symphonic
46866,2014,symphonic
46896,2014,symphonic
46923,2014,symphonic
47017,2014,symphonic
47018,2014,symphonic
47088,2014,symphonic
47091,2014,symphonic
47093,2014,symphonic
47135,2014,symphonic
47154,2014,symphonic
47234,2014,symphonic
47236,2014,symphonic
47237,2014,symphonic
47339,2014,symphonic
47340,2014,symphonic
47342,2014,symphonic
47344,2014,symphonic
47345,2014,symphonic
47347,2014,symphonic
47348,2014,symphonic
47349,2014,symphonic
47350,2014,symphonic
47351,2014,symphonic
47352,2014,symphonic
47353,2014,symphonic
47354,2014,symphonic
47355,2014,symphonic
47362,2014,symphonic
47384,2014,symphonic
47385,2014,symphonic
47413,2014,symphonic
47442,2014,symphonic
47719,2014,symphonic
47720,2014,symphonic
47724,2014,symphonic
47727,2014,symphonic
47729,2014,symphonic
47828,2014,symphonic
47829,2014,symphonic
47832,2014,symphonic
47833,2014,symphonic
47834,2014,symphonic
47837,2014,symphonic
47838,2014,symphonic
47851,2014,symphonic
47875,2014,symphonic
47956,2014,symphonic
47974,2014,symphonic
48382,2014,symphonic
48474,2014,symphonic
48755,2014,symphonic
48765,2014,symphonic
48768,2014,symphonic
48844,2014,symphonic
49137,2014,symphonic
49138,2014,symphonic
49748,2014,symphonic
49749,2014,symphonic
51189,2014,symphonic
51190,2014,symphonic
51228,2014,symphonic
51236,2014,symphonic
51265,2014,symphonic
51268,2015,middle
51295,2015,middle
51298,2015,middle
51299,2015,middle
51300,2015,middle
51319,2015,middle
51323,2015,middle
51335,2015,middle
51336,2015,middle
51337,2015,middle
51338,2015,middle
51356,2015,middle
51362,2015,middle
51366,2015,middle
51367,2015,middle
51368,2015,middle
51369,2015,middle
51371,2015,middle
51374,2015,middle
51375,2015,middle
51376,2015,middle
51379,2015,middle
51400,2015,middle
51401,2015,middle
51403,2015,middle
51408,2015,middle
51409,2015,middle
51410,2015,middle
51419,2015,middle
51420,2015,middle
51432,2015,middle
51433,2015,middle
51434,2015,middle
51435,2015,middle
51441,2015,middle
51445,2015,middle
51446,2015,middle
51447,2015,middle
51448,2015,middle
51490,2015,middle
51518,2015,middle
51519,2015,middle
51520,2015,middle
51521,2015,middle
51522,2015,middle
51523,2015,middle
51528,2015,middle
51529,2015,middle
51534,2015,middle
51535,2015,middle
51536,2015,middle
51544,2015,middle
51547,2015,middle
51560,2015,middle
51561,2015,middle
51562,2015,middle
51602,2015,middle
51611,2015,middle
51612,2015,middle
51613,2015,middle
51621,2015,middle
51622,2015,middle
51639,2015,middle
51640,2015,middle
51641,2015,middle
51652,2015,middle
51655,2015,middle
51667,2015,middle
51668,2015,middle
51678,2015,middle
51679,2015,middle
51680,2015,middle
51682,2015,middle
51734,2015,middle
51735,2015,middle
51736,2015,middle
51737,2015,middle
51738,2015,middle
51739,2015,middle
51741,2015,middle
51743,2015,middle
51746,2015,middle
51747,2015,middle
51748,2015,middle
51759,2015,middle
51760,2015,middle
51762,2015,middle
51763,2015,middle
51764,2015,middle
51765,2015,middle
51766,2015,middle
51768,2015,middle
51769,2015,middle
51770,2015,middle
51772,2015,middle
51800,2015,middle
51803,2015,middle
51804,2015,middle
51805,2015,middle
51808,2015,middle
51811,2015,middle
51812,2015,middle
51813,2015,middle
51814,2015,middle
51815,2015,middle
51816,2015,middle
51817,2015,middle
51818,2015,middle
51819,2015,middle
51820,2015,middle
51821,2015,middle
51823,2015,middle
51824,2015,middle
51827,2015,middle
51828,2015,middle
51829,2015,middle
51830,2015,middle
51831,2015,middle
51832,2015,middle
51833,2015,middle
51834,2015,middle
51850,2015,middle
51861,2015,middle
51868,2015,middle
51870,2015,middle
51873,2015,middle
51875,2015,middle
51876,2015,middle
51878,2015,middle
51881,2015,middle
51882,2015,middle
51883,2015,middle
51884,2015,middle
51885,2015,middle
51886,2015,middle
51904,2015,middle
51939,2015,middle
51940,2015,middle
51941,2015,middle
51991,2015,middle
51992,2015,middle
52004,2015,middle
52005,2015,middle
52046,2015,middle
52067,2015,middle
52068,2015,middle
52069,2015,middle
52080,2015,middle
52081,2015,middle
52083,2015,middle
52085,2015,middle
52086,2015,middle
52088,2015,middle
52089,2015,middle
52096,2015,middle
52121,2015,middle
52122,2015,middle
52139,2015,middle
52140,2015,middle
52186,2015,middle
52188,2015,middle
52189,2015,middle
52211,2015,middle
52212,2015,middle
52215,2015,middle
52220,2015,middle
52235,2015,middle
52241,2015,middle
52251,2015,middle
52255,2015,middle
52257,2015,middle
52258,2015,middle
52260,2015,middle
52262,2015,middle
52263,2015,middle
52265,2015,middle
52266,2015,middle
52267,2015,middle
52268,2015,middle
52269,2015,middle
52271,2015,middle
52288,2015,middle
52290,2015,middle
52303,2015,middle
52304,2015,middle
52305,2015,middle
52306,2015,middle
52307,2015,middle
52308,2015,middle
52309,2015,middle
52310,2015,middle
52311,2015,middle
52312,2015,middle
52313,2015,middle
52314,2015,middle
52315,2015,middle
52316,2015,middle
52317,2015,middle
52318,2015,middle
52319,2015,middle
52320,2015,middle
52327,2015,middle
52328,2015,middle
52337,2015,middle
52338,2015,middle
52341,2015,middle
52353,2015,middle
52354,2015,middle
52355,2015,middle
52356,2015,middle
52357,2015,middle
52360,2015,middle
52365,2015,middle
52367,2015,middle
52368,2015,middle
52369,2015,middle
52370,2015,middle
52371,2015,middle
52372,2015,middle
52373,2015,middle
52374,2015,middle
52375,2015,middle
52376,2015,middle
52377,2015,middle
52378,2015,middle
52379,2015,middle
52380,2015,middle
52381,2015,middle
52382,2015,middle
52383,2015,middle
52384,2015,middle
52385,2015,middle
52386,2015,middle
52387,2015,middle
52388,2015,middle
52389,2015,middle
52390,2015,middle
52391,2015,middle
52392,2015,middle
52393,2015,middle
52394,2015,middle
52395,2015,middle
